date,country_id,lat,lon,covid_confirmed,covid_deaths
2020-02-29,DK,56.2639,9.5018,3,0
2020-02-10,DK,56.2639,9.5018,0,0
2020-03-23,DK,56.2639,9.5018,1450,24
2020-03-20,DK,56.2639,9.5018,1255,9
2020-02-03,DK,56.2639,9.5018,0,0
2020-02-14,DK,56.2639,9.5018,0,0
2020-02-12,DK,56.2639,9.5018,0,0
2020-03-08,DK,56.2639,9.5018,35,0
2020-03-16,DE,51.0,9.0,7272,17
2020-03-24,DE,51.0,9.0,32986,157
2020-02-29,DE,51.0,9.0,79,0
2020-02-17,DE,51.0,9.0,16,0
2020-02-26,DE,51.0,9.0,27,0
2020-02-03,DE,51.0,9.0,12,0
2020-02-24,DE,51.0,9.0,16,0
2020-02-08,DE,51.0,9.0,13,0
2020-02-12,DE,51.0,9.0,16,0
2020-02-22,DE,51.0,9.0,16,0
2020-02-16,DE,51.0,9.0,16,0
2020-02-14,DE,51.0,9.0,16,0
2020-03-06,DE,51.0,9.0,670,0
2020-03-28,DE,51.0,9.0,57695,433
2020-02-10,DE,51.0,9.0,14,0
2020-01-25,DE,51.0,9.0,0,0
2020-03-14,DE,51.0,9.0,4585,9
2020-03-17,DE,51.0,9.0,9257,24
2020-01-23,DE,51.0,9.0,0,0
2020-03-04,DE,51.0,9.0,262,0
2020-02-05,DE,51.0,9.0,12,0
2020-03-30,DE,51.0,9.0,66885,645
2020-03-21,DE,51.0,9.0,22213,84
2020-02-21,DE,51.0,9.0,16,0
2020-01-31,DE,51.0,9.0,5,0
2020-03-03,DE,51.0,9.0,196,0
2020-02-19,DE,51.0,9.0,16,0
2020-03-02,DE,51.0,9.0,159,0
2020-02-28,DE,51.0,9.0,48,0
2020-03-07,DE,51.0,9.0,799,0
2020-03-09,DE,51.0,9.0,1176,2
2020-03-31,DE,51.0,9.0,71808,775
2020-01-29,DE,51.0,9.0,4,0
2020-03-27,DE,51.0,9.0,50871,342
2020-03-19,DE,51.0,9.0,15320,44
2020-03-20,DE,51.0,9.0,19848,67
2020-03-23,DE,51.0,9.0,29056,123
2020-02-09,DE,51.0,9.0,14,0
2020-02-20,DE,51.0,9.0,16,0
2020-02-07,DE,51.0,9.0,13,0
2020-02-04,DE,51.0,9.0,12,0
2020-02-25,DE,51.0,9.0,17,0
2020-01-30,DE,51.0,9.0,4,0
2020-01-24,DE,51.0,9.0,0,0
2020-02-23,DE,51.0,9.0,16,0
2020-03-05,DE,51.0,9.0,482,0
2020-02-27,DE,51.0,9.0,46,0
2020-01-28,DE,51.0,9.0,4,0
2020-03-26,DE,51.0,9.0,43938,267
2020-01-27,DE,51.0,9.0,1,0
2020-02-13,DE,51.0,9.0,16,0
2020-03-25,DE,51.0,9.0,37323,206
2020-01-22,DE,51.0,9.0,0,0
2020-03-08,DE,51.0,9.0,1040,0
2020-02-01,DE,51.0,9.0,8,0
2020-02-06,DE,51.0,9.0,12,0
2020-03-12,DE,51.0,9.0,2078,3
2020-03-22,DE,51.0,9.0,24873,94
2020-01-26,DE,51.0,9.0,0,0
2020-03-29,DE,51.0,9.0,62095,533
2020-03-13,DE,51.0,9.0,3675,7
2020-03-18,DE,51.0,9.0,12327,28
2020-03-10,DE,51.0,9.0,1457,2
2020-02-02,DE,51.0,9.0,10,0
2020-03-15,DE,51.0,9.0,5795,11
2020-02-18,DE,51.0,9.0,16,0
2020-02-15,DE,51.0,9.0,16,0
2020-03-01,DE,51.0,9.0,130,0
2020-03-11,DE,51.0,9.0,1908,3
2020-02-11,DE,51.0,9.0,16,0
2020-03-14,EL,39.0742,21.8243,228,3
2020-02-15,EL,39.0742,21.8243,0,0
2020-02-05,EL,39.0742,21.8243,0,0
2020-03-26,EL,39.0742,21.8243,892,26
2020-02-22,EL,39.0742,21.8243,0,0
2020-02-12,EL,39.0742,21.8243,0,0
2020-02-18,EL,39.0742,21.8243,0,0
2020-02-07,EL,39.0742,21.8243,0,0
2020-03-11,EL,39.0742,21.8243,99,1
2020-02-08,EL,39.0742,21.8243,0,0
2020-03-16,EL,39.0742,21.8243,331,4
2020-02-26,EL,39.0742,21.8243,1,0
2020-03-06,EL,39.0742,21.8243,45,0
2020-02-20,EL,39.0742,21.8243,0,0
2020-03-01,EL,39.0742,21.8243,7,0
2020-02-17,EL,39.0742,21.8243,0,0
2020-01-27,EL,39.0742,21.8243,0,0
2020-03-29,EL,39.0742,21.8243,1156,38
2020-01-24,EL,39.0742,21.8243,0,0
2020-02-11,EL,39.0742,21.8243,0,0
2020-02-19,EL,39.0742,21.8243,0,0
2020-02-28,EL,39.0742,21.8243,4,0
2020-02-03,EL,39.0742,21.8243,0,0
2020-03-19,EL,39.0742,21.8243,418,6
2020-02-04,EL,39.0742,21.8243,0,0
2020-01-25,EL,39.0742,21.8243,0,0
2020-03-17,EL,39.0742,21.8243,387,5
2020-03-04,EL,39.0742,21.8243,9,0
2020-02-01,EL,39.0742,21.8243,0,0
2020-03-03,EL,39.0742,21.8243,7,0
2020-01-28,EL,39.0742,21.8243,0,0
2020-01-22,EL,39.0742,21.8243,0,0
2020-01-29,EL,39.0742,21.8243,0,0
2020-02-27,EL,39.0742,21.8243,3,0
2020-03-25,EL,39.0742,21.8243,821,22
2020-03-20,EL,39.0742,21.8243,495,6
2020-01-30,EL,39.0742,21.8243,0,0
2020-02-16,EL,39.0742,21.8243,0,0
2020-01-31,EL,39.0742,21.8243,0,0
2020-03-22,EL,39.0742,21.8243,624,15
2020-03-12,EL,39.0742,21.8243,99,1
2020-02-09,EL,39.0742,21.8243,0,0
2020-03-21,EL,39.0742,21.8243,530,13
2020-03-31,EL,39.0742,21.8243,1314,49
2020-03-02,EL,39.0742,21.8243,7,0
2020-02-06,EL,39.0742,21.8243,0,0
2020-03-05,EL,39.0742,21.8243,31,0
2020-02-14,EL,39.0742,21.8243,0,0
2020-02-24,EL,39.0742,21.8243,0,0
2020-02-21,EL,39.0742,21.8243,0,0
2020-01-26,EL,39.0742,21.8243,0,0
2020-03-18,EL,39.0742,21.8243,418,5
2020-03-10,EL,39.0742,21.8243,89,0
2020-02-13,EL,39.0742,21.8243,0,0
2020-03-24,EL,39.0742,21.8243,743,20
2020-03-07,EL,39.0742,21.8243,46,0
2020-03-09,EL,39.0742,21.8243,73,0
2020-03-28,EL,39.0742,21.8243,1061,32
2020-03-27,EL,39.0742,21.8243,966,28
2020-02-23,EL,39.0742,21.8243,0,0
2020-02-10,EL,39.0742,21.8243,0,0
2020-03-30,EL,39.0742,21.8243,1212,43
2020-03-23,EL,39.0742,21.8243,695,17
2020-02-25,EL,39.0742,21.8243,0,0
2020-03-08,EL,39.0742,21.8243,73,0
2020-03-13,EL,39.0742,21.8243,190,1
2020-01-23,EL,39.0742,21.8243,0,0
2020-02-02,EL,39.0742,21.8243,0,0
2020-02-29,EL,39.0742,21.8243,4,0
2020-03-15,EL,39.0742,21.8243,331,4
2020-02-20,ES,40.0,-4.0,2,0
2020-03-27,ES,40.0,-4.0,65719,5138
2020-02-02,ES,40.0,-4.0,1,0
2020-02-12,ES,40.0,-4.0,2,0
2020-03-19,ES,40.0,-4.0,17963,830
2020-03-07,ES,40.0,-4.0,500,10
2020-03-22,ES,40.0,-4.0,28768,1772
2020-01-29,ES,40.0,-4.0,0,0
2020-02-18,ES,40.0,-4.0,2,0
2020-02-29,ES,40.0,-4.0,45,0
2020-02-17,ES,40.0,-4.0,2,0
2020-03-24,ES,40.0,-4.0,39885,2808
2020-03-04,ES,40.0,-4.0,222,2
2020-03-02,ES,40.0,-4.0,120,0
2020-02-01,ES,40.0,-4.0,1,0
2020-01-30,ES,40.0,-4.0,0,0
2020-01-28,ES,40.0,-4.0,0,0
2020-01-26,ES,40.0,-4.0,0,0
2020-02-03,ES,40.0,-4.0,1,0
2020-03-01,ES,40.0,-4.0,84,0
2020-01-27,ES,40.0,-4.0,0,0
2020-02-13,ES,40.0,-4.0,2,0
2020-03-25,ES,40.0,-4.0,49515,3647
2020-03-06,ES,40.0,-4.0,400,5
2020-03-17,ES,40.0,-4.0,11748,533
2020-02-04,ES,40.0,-4.0,1,0
2020-03-20,ES,40.0,-4.0,20410,1043
2020-01-25,ES,40.0,-4.0,0,0
2020-02-19,ES,40.0,-4.0,2,0
2020-03-08,ES,40.0,-4.0,673,17
2020-03-16,ES,40.0,-4.0,9942,342
2020-02-05,ES,40.0,-4.0,1,0
2020-03-09,ES,40.0,-4.0,1073,28
2020-02-21,ES,40.0,-4.0,2,0
2020-02-15,ES,40.0,-4.0,2,0
2020-02-14,ES,40.0,-4.0,2,0
2020-01-22,ES,40.0,-4.0,0,0
2020-02-23,ES,40.0,-4.0,2,0
2020-03-29,ES,40.0,-4.0,80110,6803
2020-03-31,ES,40.0,-4.0,95923,8464
2020-02-27,ES,40.0,-4.0,15,0
2020-02-24,ES,40.0,-4.0,2,0
2020-02-08,ES,40.0,-4.0,1,0
2020-03-13,ES,40.0,-4.0,5232,133
2020-01-24,ES,40.0,-4.0,0,0
2020-03-28,ES,40.0,-4.0,73235,5982
2020-02-22,ES,40.0,-4.0,2,0
2020-03-21,ES,40.0,-4.0,25374,1375
2020-03-10,ES,40.0,-4.0,1695,35
2020-01-23,ES,40.0,-4.0,0,0
2020-03-11,ES,40.0,-4.0,2277,54
2020-02-10,ES,40.0,-4.0,2,0
2020-03-15,ES,40.0,-4.0,7798,289
2020-02-28,ES,40.0,-4.0,32,0
2020-03-03,ES,40.0,-4.0,165,1
2020-03-18,ES,40.0,-4.0,13910,623
2020-03-23,ES,40.0,-4.0,35136,2311
2020-03-26,ES,40.0,-4.0,57786,4365
2020-02-25,ES,40.0,-4.0,6,0
2020-02-16,ES,40.0,-4.0,2,0
2020-02-09,ES,40.0,-4.0,2,0
2020-01-31,ES,40.0,-4.0,0,0
2020-03-05,ES,40.0,-4.0,259,3
2020-03-14,ES,40.0,-4.0,6391,195
2020-02-26,ES,40.0,-4.0,13,0
2020-03-12,ES,40.0,-4.0,2277,55
2020-03-30,ES,40.0,-4.0,87956,7716
2020-02-07,ES,40.0,-4.0,1,0
2020-02-11,ES,40.0,-4.0,2,0
2020-02-06,ES,40.0,-4.0,1,0
2020-02-21,BG,42.7339,25.4858,0,0
2020-03-25,BG,42.7339,25.4858,242,3
2020-03-28,BG,42.7339,25.4858,331,7
2020-02-22,BG,42.7339,25.4858,0,0
2020-02-10,BG,42.7339,25.4858,0,0
2020-02-07,BG,42.7339,25.4858,0,0
2020-02-16,BG,42.7339,25.4858,0,0
2020-02-09,BG,42.7339,25.4858,0,0
2020-02-29,BG,42.7339,25.4858,0,0
2020-03-30,BG,42.7339,25.4858,359,8
2020-03-31,BG,42.7339,25.4858,399,8
2020-01-26,BG,42.7339,25.4858,0,0
2020-03-10,BG,42.7339,25.4858,4,0
2020-03-16,BG,42.7339,25.4858,52,2
2020-03-11,BG,42.7339,25.4858,7,1
2020-03-19,BG,42.7339,25.4858,94,3
2020-01-30,BG,42.7339,25.4858,0,0
2020-02-27,BG,42.7339,25.4858,0,0
2020-03-06,BG,42.7339,25.4858,0,0
2020-03-24,BG,42.7339,25.4858,218,3
2020-03-08,BG,42.7339,25.4858,4,0
2020-03-13,BG,42.7339,25.4858,23,1
2020-03-02,BG,42.7339,25.4858,0,0
2020-02-20,BG,42.7339,25.4858,0,0
2020-03-15,BG,42.7339,25.4858,51,2
2020-02-24,BG,42.7339,25.4858,0,0
2020-03-22,BG,42.7339,25.4858,187,3
2020-03-09,BG,42.7339,25.4858,4,0
2020-02-19,BG,42.7339,25.4858,0,0
2020-02-01,BG,42.7339,25.4858,0,0
2020-03-05,BG,42.7339,25.4858,0,0
2020-03-12,BG,42.7339,25.4858,7,1
2020-03-21,BG,42.7339,25.4858,163,3
2020-01-25,BG,42.7339,25.4858,0,0
2020-02-26,BG,42.7339,25.4858,0,0
2020-01-29,BG,42.7339,25.4858,0,0
2020-02-06,BG,42.7339,25.4858,0,0
2020-03-14,BG,42.7339,25.4858,41,2
2020-03-03,BG,42.7339,25.4858,0,0
2020-02-04,BG,42.7339,25.4858,0,0
2020-02-15,BG,42.7339,25.4858,0,0
2020-01-23,BG,42.7339,25.4858,0,0
2020-03-04,BG,42.7339,25.4858,0,0
2020-03-26,BG,42.7339,25.4858,264,3
2020-01-27,BG,42.7339,25.4858,0,0
2020-02-28,BG,42.7339,25.4858,0,0
2020-03-27,BG,42.7339,25.4858,293,3
2020-02-08,BG,42.7339,25.4858,0,0
2020-03-23,BG,42.7339,25.4858,201,3
2020-02-23,BG,42.7339,25.4858,0,0
2020-02-03,BG,42.7339,25.4858,0,0
2020-01-31,BG,42.7339,25.4858,0,0
2020-03-18,BG,42.7339,25.4858,92,2
2020-02-14,BG,42.7339,25.4858,0,0
2020-03-01,BG,42.7339,25.4858,0,0
2020-01-22,BG,42.7339,25.4858,0,0
2020-02-05,BG,42.7339,25.4858,0,0
2020-02-02,BG,42.7339,25.4858,0,0
2020-01-24,BG,42.7339,25.4858,0,0
2020-02-17,BG,42.7339,25.4858,0,0
2020-02-25,BG,42.7339,25.4858,0,0
2020-02-18,BG,42.7339,25.4858,0,0
2020-03-17,BG,42.7339,25.4858,67,2
2020-02-12,BG,42.7339,25.4858,0,0
2020-03-29,BG,42.7339,25.4858,346,8
2020-01-28,BG,42.7339,25.4858,0,0
2020-02-11,BG,42.7339,25.4858,0,0
2020-03-07,BG,42.7339,25.4858,0,0
2020-03-20,BG,42.7339,25.4858,127,3
2020-02-13,BG,42.7339,25.4858,0,0
2020-03-01,CH,46.8182,8.2275,27,0
2020-03-15,CH,46.8182,8.2275,2200,14
2020-02-14,CH,46.8182,8.2275,0,0
2020-01-22,CH,46.8182,8.2275,0,0
2020-02-26,CH,46.8182,8.2275,1,0
2020-01-25,CH,46.8182,8.2275,0,0
2020-03-13,CH,46.8182,8.2275,1139,11
2020-02-06,CH,46.8182,8.2275,0,0
2020-01-30,CH,46.8182,8.2275,0,0
2020-01-23,CH,46.8182,8.2275,0,0
2020-02-08,CH,46.8182,8.2275,0,0
2020-02-10,CH,46.8182,8.2275,0,0
2020-02-18,CH,46.8182,8.2275,0,0
2020-03-10,CH,46.8182,8.2275,491,3
2020-02-07,CH,46.8182,8.2275,0,0
2020-03-14,CH,46.8182,8.2275,1359,13
2020-03-12,CH,46.8182,8.2275,652,4
2020-03-17,CH,46.8182,8.2275,2700,27
2020-02-04,CH,46.8182,8.2275,0,0
2020-03-24,CH,46.8182,8.2275,9877,122
2020-03-21,CH,46.8182,8.2275,6575,75
2020-02-28,CH,46.8182,8.2275,8,0
2020-03-02,CH,46.8182,8.2275,42,0
2020-03-07,CH,46.8182,8.2275,268,1
2020-02-21,CH,46.8182,8.2275,0,0
2020-03-09,CH,46.8182,8.2275,374,2
2020-02-24,CH,46.8182,8.2275,0,0
2020-02-12,CH,46.8182,8.2275,0,0
2020-03-18,CH,46.8182,8.2275,3028,28
2020-02-05,CH,46.8182,8.2275,0,0
2020-01-28,CH,46.8182,8.2275,0,0
2020-03-22,CH,46.8182,8.2275,7474,98
2020-03-04,CH,46.8182,8.2275,90,0
2020-03-16,CH,46.8182,8.2275,2200,14
2020-03-30,CH,46.8182,8.2275,15922,359
2020-03-27,CH,46.8182,8.2275,12928,231
2020-02-01,CH,46.8182,8.2275,0,0
2020-02-19,CH,46.8182,8.2275,0,0
2020-03-05,CH,46.8182,8.2275,114,1
2020-01-26,CH,46.8182,8.2275,0,0
2020-02-17,CH,46.8182,8.2275,0,0
2020-03-19,CH,46.8182,8.2275,4075,41
2020-03-20,CH,46.8182,8.2275,5294,54
2020-02-29,CH,46.8182,8.2275,18,0
2020-02-16,CH,46.8182,8.2275,0,0
2020-03-28,CH,46.8182,8.2275,14076,264
2020-03-26,CH,46.8182,8.2275,11811,191
2020-03-11,CH,46.8182,8.2275,652,4
2020-02-11,CH,46.8182,8.2275,0,0
2020-02-22,CH,46.8182,8.2275,0,0
2020-02-09,CH,46.8182,8.2275,0,0
2020-02-02,CH,46.8182,8.2275,0,0
2020-01-29,CH,46.8182,8.2275,0,0
2020-02-15,CH,46.8182,8.2275,0,0
2020-01-27,CH,46.8182,8.2275,0,0
2020-02-03,CH,46.8182,8.2275,0,0
2020-02-20,CH,46.8182,8.2275,0,0
2020-02-23,CH,46.8182,8.2275,0,0
2020-01-24,CH,46.8182,8.2275,0,0
2020-03-03,CH,46.8182,8.2275,56,0
2020-02-13,CH,46.8182,8.2275,0,0
2020-03-29,CH,46.8182,8.2275,14829,300
2020-03-31,CH,46.8182,8.2275,16605,433
2020-03-23,CH,46.8182,8.2275,8795,120
2020-01-31,CH,46.8182,8.2275,0,0
2020-02-25,CH,46.8182,8.2275,1,0
2020-03-06,CH,46.8182,8.2275,214,1
2020-02-27,CH,46.8182,8.2275,8,0
2020-03-25,CH,46.8182,8.2275,10897,153
2020-03-08,CH,46.8182,8.2275,337,2
2020-03-28,CY,35.1264,33.4299,179,5
2020-03-31,CY,35.1264,33.4299,262,8
2020-02-23,CY,35.1264,33.4299,0,0
2020-02-13,CY,35.1264,33.4299,0,0
2020-03-22,CY,35.1264,33.4299,95,1
2020-03-13,CY,35.1264,33.4299,14,0
2020-01-29,CY,35.1264,33.4299,0,0
2020-03-24,CY,35.1264,33.4299,124,3
2020-02-11,CY,35.1264,33.4299,0,0
2020-02-01,CY,35.1264,33.4299,0,0
2020-02-20,CY,35.1264,33.4299,0,0
2020-01-24,CY,35.1264,33.4299,0,0
2020-01-26,CY,35.1264,33.4299,0,0
2020-02-10,CY,35.1264,33.4299,0,0
2020-02-28,CY,35.1264,33.4299,0,0
2020-03-20,CY,35.1264,33.4299,67,0
2020-03-18,CY,35.1264,33.4299,49,0
2020-02-09,CY,35.1264,33.4299,0,0
2020-01-30,CY,35.1264,33.4299,0,0
2020-02-24,CY,35.1264,33.4299,0,0
2020-02-21,CY,35.1264,33.4299,0,0
2020-03-23,CY,35.1264,33.4299,116,1
2020-03-21,CY,35.1264,33.4299,84,0
2020-01-31,CY,35.1264,33.4299,0,0
2020-02-07,CY,35.1264,33.4299,0,0
2020-03-08,CY,35.1264,33.4299,0,0
2020-02-06,CY,35.1264,33.4299,0,0
2020-03-09,CY,35.1264,33.4299,2,0
2020-02-18,CY,35.1264,33.4299,0,0
2020-03-02,CY,35.1264,33.4299,0,0
2020-03-05,CY,35.1264,33.4299,0,0
2020-02-02,CY,35.1264,33.4299,0,0
2020-02-05,CY,35.1264,33.4299,0,0
2020-03-30,CY,35.1264,33.4299,230,7
2020-01-23,CY,35.1264,33.4299,0,0
2020-01-25,CY,35.1264,33.4299,0,0
2020-02-19,CY,35.1264,33.4299,0,0
2020-03-29,CY,35.1264,33.4299,214,5
2020-03-10,CY,35.1264,33.4299,3,0
2020-02-29,CY,35.1264,33.4299,0,0
2020-02-03,CY,35.1264,33.4299,0,0
2020-03-19,CY,35.1264,33.4299,67,0
2020-03-14,CY,35.1264,33.4299,26,0
2020-01-28,CY,35.1264,33.4299,0,0
2020-03-04,CY,35.1264,33.4299,0,0
2020-02-12,CY,35.1264,33.4299,0,0
2020-03-11,CY,35.1264,33.4299,6,0
2020-03-25,CY,35.1264,33.4299,132,3
2020-01-22,CY,35.1264,33.4299,0,0
2020-02-14,CY,35.1264,33.4299,0,0
2020-02-17,CY,35.1264,33.4299,0,0
2020-03-06,CY,35.1264,33.4299,0,0
2020-03-27,CY,35.1264,33.4299,162,5
2020-03-17,CY,35.1264,33.4299,46,0
2020-02-16,CY,35.1264,33.4299,0,0
2020-01-27,CY,35.1264,33.4299,0,0
2020-02-08,CY,35.1264,33.4299,0,0
2020-02-25,CY,35.1264,33.4299,0,0
2020-03-01,CY,35.1264,33.4299,0,0
2020-02-04,CY,35.1264,33.4299,0,0
2020-02-26,CY,35.1264,33.4299,0,0
2020-03-03,CY,35.1264,33.4299,0,0
2020-03-15,CY,35.1264,33.4299,26,0
2020-02-15,CY,35.1264,33.4299,0,0
2020-03-12,CY,35.1264,33.4299,6,0
2020-02-22,CY,35.1264,33.4299,0,0
2020-02-27,CY,35.1264,33.4299,0,0
2020-03-26,CY,35.1264,33.4299,146,3
2020-03-16,CY,35.1264,33.4299,33,0
2020-03-07,CY,35.1264,33.4299,0,0
2020-01-23,RO,45.9432,24.9668,0,0
2020-02-29,RO,45.9432,24.9668,3,0
2020-03-27,RO,45.9432,24.9668,1292,26
2020-01-31,RO,45.9432,24.9668,0,0
2020-03-30,RO,45.9432,24.9668,2109,65
2020-03-24,RO,45.9432,24.9668,794,11
2020-02-06,RO,45.9432,24.9668,0,0
2020-03-18,RO,45.9432,24.9668,260,0
2020-03-03,RO,45.9432,24.9668,3,0
2020-03-31,RO,45.9432,24.9668,2245,82
2020-02-16,RO,45.9432,24.9668,0,0
2020-03-28,RO,45.9432,24.9668,1452,37
2020-02-28,RO,45.9432,24.9668,3,0
2020-02-26,RO,45.9432,24.9668,1,0
2020-03-04,RO,45.9432,24.9668,4,0
2020-01-25,RO,45.9432,24.9668,0,0
2020-01-28,RO,45.9432,24.9668,0,0
2020-01-26,RO,45.9432,24.9668,0,0
2020-03-12,RO,45.9432,24.9668,49,0
2020-02-25,RO,45.9432,24.9668,0,0
2020-02-18,RO,45.9432,24.9668,0,0
2020-02-21,RO,45.9432,24.9668,0,0
2020-03-05,RO,45.9432,24.9668,6,0
2020-03-13,RO,45.9432,24.9668,89,0
2020-01-30,RO,45.9432,24.9668,0,0
2020-02-13,RO,45.9432,24.9668,0,0
2020-02-03,RO,45.9432,24.9668,0,0
2020-02-05,RO,45.9432,24.9668,0,0
2020-03-19,RO,45.9432,24.9668,277,0
2020-01-22,RO,45.9432,24.9668,0,0
2020-03-09,RO,45.9432,24.9668,15,0
2020-02-08,RO,45.9432,24.9668,0,0
2020-01-24,RO,45.9432,24.9668,0,0
2020-02-17,RO,45.9432,24.9668,0,0
2020-03-15,RO,45.9432,24.9668,131,0
2020-03-25,RO,45.9432,24.9668,906,17
2020-03-02,RO,45.9432,24.9668,3,0
2020-02-15,RO,45.9432,24.9668,0,0
2020-03-11,RO,45.9432,24.9668,45,0
2020-03-08,RO,45.9432,24.9668,15,0
2020-02-24,RO,45.9432,24.9668,0,0
2020-03-17,RO,45.9432,24.9668,184,0
2020-02-27,RO,45.9432,24.9668,1,0
2020-03-26,RO,45.9432,24.9668,1029,23
2020-01-29,RO,45.9432,24.9668,0,0
2020-03-10,RO,45.9432,24.9668,25,0
2020-03-22,RO,45.9432,24.9668,433,3
2020-02-02,RO,45.9432,24.9668,0,0
2020-03-23,RO,45.9432,24.9668,576,7
2020-02-04,RO,45.9432,24.9668,0,0
2020-02-07,RO,45.9432,24.9668,0,0
2020-03-20,RO,45.9432,24.9668,308,0
2020-03-01,RO,45.9432,24.9668,3,0
2020-02-14,RO,45.9432,24.9668,0,0
2020-03-06,RO,45.9432,24.9668,9,0
2020-03-14,RO,45.9432,24.9668,123,0
2020-02-12,RO,45.9432,24.9668,0,0
2020-02-22,RO,45.9432,24.9668,0,0
2020-03-07,RO,45.9432,24.9668,9,0
2020-02-10,RO,45.9432,24.9668,0,0
2020-03-21,RO,45.9432,24.9668,367,0
2020-02-01,RO,45.9432,24.9668,0,0
2020-03-16,RO,45.9432,24.9668,158,0
2020-02-19,RO,45.9432,24.9668,0,0
2020-02-11,RO,45.9432,24.9668,0,0
2020-03-29,RO,45.9432,24.9668,1815,43
2020-01-27,RO,45.9432,24.9668,0,0
2020-02-23,RO,45.9432,24.9668,0,0
2020-02-20,RO,45.9432,24.9668,0,0
2020-02-09,RO,45.9432,24.9668,0,0
